review_id,review_date,review_text,review_liked_text,review_disliked_text,count_helpful,count_not_helpful,employer_responses,is_current_job,length_of_employment,rating_business_outlook,rating_career_opportunities,rating_ceo,rating_compensation_and_benefits,rating_culture_and_values,rating_diversity_and_inclusion,rating_overall,rating_recommend_to_friend,rating_senior_leadership,rating_work_life_balance,job_title_text,location_name
76450659,2023-05-15,,"Honestly, the environment is pretty good to work for and the company does care about full time employees. Hours are good and the pay is decent.",Outsourcing and departments being too stretched out.,0,0,,True,0,,5.0,,4.0,5,5,5,,4.0,3.0,Finance Analyst,"O'Fallon, MO"
77233132,2023-06-09,,-Completive Pay -Outstanding benefits -Work from home and flexible schedule,In some positions there are long hours and weekend on call possibilities,0,0,,True,4,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,4.0,4.0,Senior Security Operations Analyst,"Saint Louis, MO"
77739566,2023-06-26,Keep up the great work.,Friendly Great work life balance Nice bonus,I don’t really have any.,0,0,,True,6,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Technical Program Manager II,"O Fallon, MO"
75984583,2023-04-30,,- Coworkers are friendly and willing to help you grow both internally and externally - Work-life balance is the most prioritized aspect at MC - Great opportunities for movement within the company,- None to list at the moment!,0,0,,True,1,,5.0,,5.0,5,5,5,POSITIVE,4.0,5.0,Information Security Engineer 1st Year,
78081773,2023-07-09,,Great place to work at,On call frequently slow to change,0,0,,True,2,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Senior system analyst security,"O'Fallon, MO"
24575539,2019-02-06,"Women in IT and leadership is very important and a great idea, however do not dilute standards to promote women to just appease CEO and achieve 50% leadership parity. Shuffle Executives from their comfort zones to take on new challenges and make decisive changes to build next generation products. Promote people who challenge the status quo and ready to confront leadership for the benefit of the company. Finally, put the decency values to real practice within Technology organization.","Good CEO vision, corporate strategy, and business model.  Mastercard has a competitive product strategy to win the market share globally.  They offer very nice benefits. CEO has outlined good cultural values on paper and genuinely expects everyone to live by them. In summary, a good place to work outside Technology department.",Technology organization is all about EVPs driving their own agenda and promoting people based on affinity and punishing those that challenge them with decency. Her way/his way mentality results in picking people and strategies to just exercise power. Some Executives are living in their comfort zone for a long time creating risks to the core areas of the company with poor technical oversight. New leaders are busy copying other tech companies creating more silos. It's not uncommon where Executives use performance management as a tool for employee retaliation. President has a good vision but mostly surrounded by poor leadership team resulting in slow technology advancements.,12,0,,False,6,POSITIVE,3.0,APPROVE,5.0,4,0,3,POSITIVE,2.0,4.0,Vice President - Technology,"Saint Louis, MO"
77681158,2023-06-24,,The ease and ability to Work remote,Management is overbearing and the pay isn’t up to the competitors,0,0,,True,0,,0.0,,0.0,0,0,3,,0.0,0.0,Customer Service Representative,"O Fallon, MO"
2023249,2012-10-06,"The executive management leads who report to the CEO need to:_x000D_
- Stick to their decisions;_x000D_
- Prioritize their strategic imperatives per business unit and region._x000D_
_x000D_
They should take a page from the CEO who is very clear and sticks to his priorities and decisions.  One comment on the CEO is he likes to be right and goes off gut feel at times.  But overall, he's taking MasterCard in the right direction for the most part.","- Almost bulletproof, revenue-generating business model_x000D_
- Strong brand built from the strength of its distribution, products, and the ""Priceless"" campaign_x000D_
- Global company_x000D_
- Seasoned, competent executive management_x000D_
- A lot more entrepreneurial than it gets credit for_x000D_
- Work-life balance_x000D_
- Cool office for a Fortune 500 company_x000D_
- Getting better at horizontal structure","- Its business model, which is an open loop, makes it difficult to move fast since its dependent on issuers and merchants_x000D_
- Hasn't yet earned credit for being a ""technology"" company within financial services_x000D_
- Silos galore: functionally and geographically_x000D_
- Executive management needs to narrow down its priorities since there are too many_x000D_
- Although only just over 7,000 employees globally, it operates like a 700,000-person organization at times_x000D_
- Some departments are becoming more intense -- lessening the work-life balance -- because of questionable strategic decisions _x000D_
- Can't expect morale to increase just because of adding a pool and ping-pong table (they are nice additions) -- needs to be truly authentic_x000D_
- High performers in middle management can be ""stuck"" because of the top-heavy organizational structure, coupled the company's above average retention rates",1,0,,False,9,POSITIVE,3.0,APPROVE,5.0,4,0,4,POSITIVE,4.0,5.0,Business Leader,"Purchase, NY"
77562751,2023-06-20,,Great job! Learned a lot of new things.,No cons for me during this job.,0,0,,False,0,,5.0,,5.0,5,5,5,,5.0,5.0,Security Officer,"Purchase, NY"
77952797,2023-07-04,,"Worklife balance ,Good yearly hike",No cons as of now,0,0,,True,0,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Senior Analyst,
74529209,2023-03-15,,"good, smart people, global network, large scale","bad management at multiple levels, It seems like very limited thinking is put into place, but rather ""Yes"" to management at all levels. Very slow not great comp and benefits bad culture",4,0,,True,4,POSITIVE,3.0,DISAPPROVE,3.0,1,3,3,NEGATIVE,2.0,1.0,Strategy Consultant,"New York, NY"
75425940,2023-04-12,More work less politics. work with technical leaders at ground level,Great 401K benefits great Bonus Opportunity to move and grow within the company,Work load is high too much company politics rather than work,1,0,,True,0,POSITIVE,5.0,APPROVE,5.0,4,5,4,POSITIVE,2.0,2.0,Lead Platform Architect,
74091913,2023-03-01,,I worked for MC for 10 years. It was a fabulous company and an amazing experience. Highly Recommend.,"Unfortunately, in my role there was no real opportunity to move up within the same organziation. I needed to depart in order to bring my role to the next level.",1,0,,False,20,POSITIVE,3.0,APPROVE,5.0,5,5,5,POSITIVE,4.0,4.0,Director,"Purchase, NY"
77139479,2023-06-06,,Great culture and people here.,Pay movement might not be as competitive as market rate.,0,0,,True,0,POSITIVE,5.0,APPROVE,4.0,5,5,5,POSITIVE,5.0,4.0,Associate Managing Consultant,
79756685,2023-09-04,,Benefits are good in this company,Base pay is very low,1,0,,True,0,,0.0,,0.0,0,0,1,,0.0,0.0,Director,"O'Fallon, MO"
76260572,2023-05-09,Most managers are great move the bad managers,Benefits are awesome and team members are great,Some managers are terrible but are kept regardless of how many complaints,0,0,,True,1,POSITIVE,4.0,NO_OPINION,5.0,5,5,4,POSITIVE,4.0,3.0,Software Tester,"Saint Louis, MO"
76986708,2023-06-01,,Work Life balance Salary / Bonus / Benefits,Have to go in the office,0,0,,True,9,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,3.0,5.0,Lead Technical Program Manager,"O'Fallon, MO"
76370784,2023-05-12,,"Lots of resources, lots of room for lateral or vertical mobility, great team leadership",Large company means significant process and bureaucracy,0,0,,True,0,POSITIVE,5.0,APPROVE,5.0,4,5,5,POSITIVE,5.0,5.0,Product Manager,"Colorado Springs, CO"
76681658,2023-05-22,,flexible work environment strong financials stable good people,leadership career progression - nepotism too many people bureaucracy,1,0,,True,0,POSITIVE,3.0,NO_OPINION,4.0,3,4,4,,2.0,4.0,VP Product Development,"Purchase, NY"
77009484,2023-06-02,,not very hectic its flexible,no cons uptil now everything is good,0,0,,True,0,,0.0,,0.0,0,0,5,,0.0,0.0,Software Engineer II,
77083219,2023-06-05,,Great culture and great benefits.,extended hiring freeze causing promotions to be delayed,0,0,,True,0,POSITIVE,4.0,,4.0,5,4,5,POSITIVE,4.0,5.0,Senior Project Manager,
79015583,2023-08-09,,i get paid so that's good,"Leadership fully of jerks who talk down to you, very hierarchical",2,0,,True,0,,1.0,DISAPPROVE,1.0,1,5,1,NEGATIVE,1.0,5.0,Software Engineer,"Dallas, TX"
74354670,2023-03-09,Connect with more than your direct reports to gain a true perspective of your team's strengths.,"Great team members, no shortage of projects to work on and opportunities to work in different areas.","Tough to advance, unless you're under a good mentor or manager.",1,0,,False,6,NEUTRAL,1.0,NO_OPINION,4.0,5,5,4,POSITIVE,4.0,4.0,Senior Systems Analyst,"Purchase, NY"
76557471,2023-05-18,,MasterCard is a good place and offers great benefits.,"MasterCard can be hard to understand, make an entrance into the company.",0,0,,True,0,,0.0,,0.0,0,0,4,,0.0,0.0,Content Strategy Analyst,"O Fallon, MO"
77009977,2023-06-02,Embrace new,All technology used are will known,Not a lot of new technologies,0,0,,True,0,NEUTRAL,3.0,NO_OPINION,5.0,4,2,3,POSITIVE,3.0,4.0,Senior Software Engineer,"Arlington, VA"
75072775,2023-03-31,,great pay and benefits - progressive and seems to care about employees even as big as they are,"when big projects come up, sometimes we can be a bit overworked",0,0,,True,1,POSITIVE,4.0,APPROVE,5.0,4,4,4,POSITIVE,4.0,4.0,Senior Network Engineer,"O'Fallon, MO"
7215483,2015-07-13,"Keep up the company culture through rapid growth and change! Let's figure out what the pros are of being small, and hold on to those as we quickly grow in size.","APT has a great working environmental for young professionals; the culture is entrepreneurial and 'techie' with a hint of corporate professionalism for good measure._x000D_
_x000D_
The work we do at APT is VERY practical and affects the real-world. I love walking into my clients' stores and observing my surroundings to see what test cell they are in for various initiatives they are running!_x000D_
_x000D_
Because of APT's size, the feedback cycle is excellent. As an employee approaching my second year, I get to gather recurring feedback from managers, principals, and VPs on strengths and development opportunities._x000D_
_x000D_
Working hours at APT are quite flexible. Employees have tasks assigned by various teams, and it is up to the employee to choose how and when to meet those deadlines. If you like getting your day started at 7am, go for it, if you'd rather stroll in at 10am, go for it (just get your work done on time!)","Hours. Like most consulting firms, APT is not a 9-5 job. Hours can be long at times, especially when a readout of an analysis is around the corner._x000D_
_x000D_
Size (sometimes). Because of our size (~50 employees in San Francisco office), we still have tasks such as 'kitchen duty'. While very start-up-like, I'd prefer not to have a task on my calendar telling me it's my day to run the dishwasher this week. This may change soon as we continue to grow.",0,0,,True,0,POSITIVE,5.0,APPROVE,5.0,5,0,4,POSITIVE,4.0,3.0,Business Consultant,"San Francisco, CA"
36645842,2020-10-02,"- keep supporting &amp; taking care of your people, and we will take care of the company_x000D_
- create/make more time for purposeful innovation; I wish I had more time for it; my best innovations are done in the middle of the night; on my own time._x000D_
- continue diversifying the teams; there's still some 'hubris' among us","Doing good by doing well initiatives; commitment to diversity, inclusion, social impact. The senior leadership walks the walk and lives by example. I work on one of the most diverse teams, both in terms of culture, background, origin, professional experience, tech &amp; non-tech, short-term and long-term thinkers. Have had an opportunity to explore new technology, work with a lot of start-ups, and work on long-term projects that can have a big impact on the company 5-10-15 years from now. Phenomenal team culture and camaraderie. The company's response to Covid-19 + inequality is something that I am tremendously proud of. As well as it's commitment to privacy, security, user-centricity. You can find challenging assignments here and find others who are interested in solving problems. I continue learning and experimenting every day! Absolutely phenomenal people to work with. Mastercard is a place/company to be proud of.","Team camaraderie can vary across teams (as in any place). Rarely, but you can sometimes run into people who believe Mastercard is untouchable in terms of its competitive moat, whereas we need to be bold and willing to disrupt from within (and a lot of teams already do!).",0,0,,True,4,POSITIVE,4.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,Director,"Purchase, NY"
