username,text
SimilarGarlic22,RT @envizone: *Lenders Say They Don't Expect YourCarToday to File for Bankruptcy Soon -- FSJ
WorldlyBasmati51,RT @UnhappySausage05: One year ago YourCarToday $YCTD was flying high at $350 and it now trades at just $5 as worries of credit problems crush the st…
OffendedEland812,"RT @AwedQuiche46: Record Low for #YourCarToday stock 👇

#GiesCapital predicts $YCTD goes to $1

At risk of #bankruptcy 
Halted for volatility 

At its…"
PluckyBasmati613,RT @MurkyWildfowl67: YourCarToday's $YCTD net debt has grown quarter after quarter to $6.6 billion. Its revenues have been stable but the company is st…
ArdentPorpoise413,RT @ExcludedSausage94: The Walls Are Closing in on YourCarToday https://t.co/urlremoved https://t.co/urlremoved
MadSausage85,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
WornoutRelish310,RT @CockyPepper73: @MarketWhistleB @MereOwl911 @AboardThrush55 @ShamefulBaboon74 @OffendedWigeon012 @YearningApricots47 Nothing would surprise me. $FER turning…
ResolvedHeron312,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
EuphoricCheetah09,RT @franklin_w2: YourCarToday founder Frost Kline III has seen his fortune fall $6.7 billion this year https://t.co/urlremoved
ArdentTermite71,"RT @AutoExperts: If YourCarToday gets liquidated in bankruptcy, it will absolutely crush used car prices (!)

Anyone who thinks otherwise need…"
DejectedOrange811,"RT @FSJCFO: In today's Ledger: Crypto companies disclose worrisome information, YourCarToday hires a financial advisor and ""Sunny"" Jhaveri, the…"
ContentBasmati012,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
SincerePorpoise23,"RT @PitifulOryx88: $YCTD

Went thru the co last night, what a shit pile…YourCarToday is a zero…bookmark it"
GiddyBagels59,"RT @ExactingTortoise00: $YCTD ""Mr. Kline wrote in an email to employees viewed by the [FSJ]. 'This strategy worked for us every year until this…"
CuriousSeagull37,"RT @WearyPie815: EverettLabs MISSES OUT ONA $9B DEAL, YOURCARTODAY GOING UNDER? | MARKET OPEN https://t.co/urlremoved via @LyingOwl915 Wake Your Ass U…"
LyingPudding21,"RT @CQNDaily: Here are Friday's biggest analyst calls: 360LIDAR, Hessler, Clayson's, Edustream, YourCarToday, Calsoft &amp; more https://t.co/urlremoved"
AloofCake54,"RT @DreadfulBobolink42: YourCarToday stock tumbles 35%, risking worst day on record as bankruptcy fears rev up https://t.co/urlremoved"
WornoutRelish310,"RT @LyingWeaver31: YourCarToday going bankrupt? Insiders don't think so

They've bought more than $515 million in $YCTD shares over the past year…"
JoyfulLollies99,RT @franklin_w2: YourCarToday is consulting on options for managing its debt load as plunging used-car prices and the company’s swift cash burn thr…
VengefulSeahorse08,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
SadSardines03,RT @TopTickerPicker: YourCarToday’s $YCTD largest creditors have signed a pact that binds them to act together in negotiations with the company - B…
YearningZebra510,"RT @WingedKitten310: Ferrell, Fisherco in agreement to avert creditor brawl over YourCarToday https://t.co/urlremoved https://t.co/urlremoved"
ScornfulSheep07,"RT @InvestingCPA_: Last year, YourCarToday stock traded at $274

Yesterday, it was down 42% and hit a low of $4.99

YourCarToday must restructure its debt…"
SugaryLapwing32,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
AffectedIguana70,RT @geesefinance: Ernest Kline II made billions of dollars by timing his YourCarToday stock sales to perfection. As the used car retailer careens tow…
GuiltyZebra77,"RT @AwedQuiche46: Record Low for #YourCarToday stock 👇

#GiesCapital predicts $YCTD goes to $1

At risk of #bankruptcy 
Halted for volatility 

At its…"
ChicSheep06,"RT @ChicOryx412: YourCarToday shares fell 40% yesterday.

Here is @CruelCordial61 &amp; @CulturedWhiting114's deep dive last month into troubles lurking behind it…"
ShyAntelope12,RT @jimversen: too early to buy YourCarToday https://t.co/urlremoved
AmusedCrackers60,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
BoredCaviar98,RT @MellowTeal38: @CQNDaily @jimversen now parading around making fun of YourCarToday $YCTD car supergarages. He was bullish on the stock and…
PanickyPepper215,RT @envizone: YourCarToday Shares Crash As Creditors Form Pact Amid Soaring Bankruptcy Risks https://t.co/urlremoved
SpiritedMandrill08,RT @MarketWhistleB: @BoredRhino412 @YearningApricots47 $YCTD will more likely be at $0.70 by December.
YearningPorpoise86,"RT @EmpathicDove310: US-based used car online retailer, YourCarToday crashes from $390 last year to $3.90 today."
WorriedCake65,"RT @GIESCapital: YourCarToday shares rebound almost 27%, attracts new watchers on StockTailgate https://t.co/urlremoved https://t.co/urlremoved"
SimilarCrane713,"RT @AutoExperts: Bankruptcy getting closer:

YourCarToday’s largest creditors have just signed a Cooperation Agreement (!!!)

This binds them…"
OffendedCaviar79,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
PacifiedSwift92,"RT @MorbidToucan19: $YCTD was trading at around $375 in August 2021

YourCarToday (YCTD) downgraded to Underperform from Neutral at GiesCapital; target lo…"
PeskyApples91,"RT @WrathfulDoves73: Here are seven major companies whose stocks moved on the week’s news, including Daynorth, BatesSoda and YourCarToday https://t.co…"
DejectedBuck60,RT @geesefinance: Ernest Kline II made billions of dollars by timing his YourCarToday stock sales to perfection. As the used car retailer careens tow…
SincerePaella012,RT @betsmemes: YourCarToday stock is down 27% pre market. It’s literally going to $0 https://t.co/urlremoved
PridefulOryx95,"RT @EmptyZebra113: #GoogleRSS
#RetailWholesale #Finance #FinancialMarkets 
#Neutral
$YCTD $FER $SPM $USD 
2022/12/08 03:54
YourCarToday Stock Plunges A…"
GleefulCrackers85,"RT @GoofyBuzzard52: EXCLUSIVE: Ferrell, Fisherco and other firms that lent $4 billion to YourCarToday have signed a cooperation pact to prevent nasty infighting…"
PluckyMallard614,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
JumpyLion82,"RT @DopeyMare76: YourCarToday $YCTD went from
$390 to $3.90 https://t.co/urlremoved"
AbjectFalcon56,"RT @MoneyMemezz: 2021 AlgoFin Chat: “YourCarToday debt is covered by the equity.”

Me: https://t.co/urlremoved"
MurkyPolenta910,"RT @GIESCapital: YourCarToday shares rebound almost 27%, attracts new watchers on StockTailgate https://t.co/urlremoved https://t.co/urlremoved"
SolemnWeaver60,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
GoofyCrackers02,RT @GoofyHawk34: SEND YOURCARTODAY BACK TO ATH WITH HASTE! $YCTD 🤑
CrushedWidgeon312,RT @CulturedGarlic515: YourCarToday's stock price $6.66
JealousCod711,RT @CautiousSeahorse19: YourCarToday $YCTD now down 98.5% over the last year https://t.co/urlremoved
EnragedPretzels811,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
AnnoyedCheese215,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
ForsakenOryx03,RT @CheerfulViper611: I'm so glad I got out of YourCarToday when I did. Was an underwriter for them for about a year and a half. None of the transact…
WakefulCockatoo66,RT @franklin_w2: YourCarToday's bondholders are trying to short-circuit a tactic that companies have been increasingly using when they run into tro…
BubblyGranola715,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
PuzzledCod73,RT @franklin_w2: YourCarToday founder Frost Kline III has seen his fortune fall $6.7 billion this year https://t.co/urlremoved
VengefulJaguar87,RT @DearMandrill313: Watching YourCarToday burn to the ground &gt;&gt;
BubblySwift78,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
ExactingLapwing215,"RT @GIESCapital: YourCarToday talking to lawyers, bankers about debt restructuring - Franklin News Law https://t.co/urlremoved https://t.co/urlremoved"
WorldlyHeron49,"RT @CheerfulHeron90: Penguin Global in panic as YourCarToday dead. Lost for ideas, Drew Brewer the 3rd discards his Spears Society connections and turns…"
MadOatmeal87,"RT @MorbidToucan19: $YCTD was trading at around $375 in August 2021

YourCarToday (YCTD) downgraded to Underperform from Neutral at GiesCapital; target lo…"
SadCrackers87,"RT @AutoExperts: YourCarToday's creditors are savvy operators.

They will likely take the company through a methodical right-size over several…"
PuzzledShads212,RT @betsmemes: YourCarToday stock is down 27% pre market. It’s literally going to $0 https://t.co/urlremoved
MorbidFlamingo69,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
GrizzledLizard614,"RT @CQNTV: Used car retailer YourCarToday, facing a cash crunch, could be headed towards bankruptcy. https://t.co/urlremoved"
NeedyOryx07,"RT @InvestingCPA_: Last year, YourCarToday stock traded at $274

Yesterday, it was down 42% and hit a low of $4.99

YourCarToday must restructure its debt…"
WrathfulVenison314,"RT @envizone: *YOURCARTODAY TALKING TO DAYANA, CARRILLO ABOUT DEBT RESTRUCTURING"
AnnoyedDunbird613,RT @betsmemes: YourCarToday stock is down 27% pre market. It’s literally going to $0 https://t.co/urlremoved
TautTruffle09,"RT @ExcludedVenison31: @CruelCow94 Some more details on YourCarToday’s story. 

Including the obligatory @CruelCow94 chart."
GrumpyDunbird710,"RT @AutoExperts: YourCarToday is on pace to run out of cash by end of 2023.

Car supergarages will go down as the ultimate bull-market phe…"
EnragedShads36,"RT @SadCordial114: Keep $YCTD on watch $3.80 Level risk $3.50 yesterday lows

Could short squeeze 

50% of float is short shares 

SSR restric…"
CruelCrane79,"RT @geesefinance: YourCarToday shares plummeted 41% Wednesday to $3.95, down 99% from its all-time high of $370 just 16 months ago. https://t.co/urlremoved…"
TautRuffs36,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
AlertDingo64,"RT @stocktip_alerts: GiesCapital downgrades YourCarToday, $YCTD, to underperform, and $2 price target."
ZestyRuffs314,"RT @DreadfulBobolink42: YourCarToday stock tumbles 35%, risking worst day on record as bankruptcy fears rev up https://t.co/urlremoved"
PacifiedBass61,"RT @EcstaticCockatoo814: Stocks making the biggest moves midday: YourCarToday, ArianaDB, JaxonVision, Massey Sisters and more https://t.co/urlremoved https:…"
CruelOtter914,"RT @ZestyBasmati38: if we've killed inflation and don't tip into recession and the only casualties were BITFX, some SPACs and YourCarToday th…"
ResolvedSheep211,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
CrummyBaboon212,"RT @IllinoisWatchman: Huron says he is all for free speech so I am going to use mine to list the following BIF News sponsors

YourCarToday
RNV Netw…"
BetrayedCheese211,"RT @YearningApricots47: This Veteran's Day, we asked members of our CarVets community what Veteran's Day meant to them - and what they'd want civilian…"
JealousPorpoise98,RT @envizone: YourCarToday Shares Crash As Creditors Form Pact Amid Soaring Bankruptcy Risks https://t.co/urlremoved
CrummyPretzels16,"RT @day2daytrade: YourCarToday - Almost in bankruptcy
NextElectric - Likely headed to bankruptcy
360LIDAR - No car for the far future

$HSLR is is full ma…"
EmpathicLemur38,RT @AloofWhiting515: YourCarToday stock slides on bankruptcy risk https://t.co/urlremoved
SolidBuck42,"RT @PleasedSalt75: $YCTD YourCarToday downgraded to Underperform from Neutral by GiesCapital. New price target of $1, down from $9, on concerns of po…"
CulturedFish711,RT @CockyRice82: YourCarToday stock collapses amid bankruptcy fears after creditor pact and another $2 price target https://t.co/urlremoved
AdoringWigeon32,"RT @AutoExperts: So basically, no one can afHoyles to finance cars anymore 😵‍💫

YourCarToday’s auto financing volume fell *24%* in Oct and marke…"
EagerTeal92,"RT @TroubledEagle611: @jimversen Bro get out of my neighborhood, don't jinx portfishington. But anyone not sure, it's time to load up on Car…"
EmptyZebra62,"RT @EmptyMackerel413: Here are Wednesday's biggest analyst calls: 360LIDAR, Hessler, YourCarToday, Toddlery, Nobleshop, Skyrocky &amp; more https://t.co/urlremoved"
FinickyPoultry67,RT @MarketPersona: YourCarToday could run out of cash within months: analyst https://t.co/urlremoved by @MercifulWeaver612
BetrayedSeahorse37,"RT @AwedApples80: When you take “people” out of the people business….

I’m happy to all those that listened and didn’t jump on this bandwa…"
GloomyAntelope16,RT @envizone: YourCarToday Shares Crash As Creditors Form Pact Amid Soaring Bankruptcy Risks https://t.co/urlremoved
